S05c_025,S05c_026,S05c_027,S05c_028,S05c_029,S05c_030,S05c_031,S05c_032,S05c_033,S05c_034,S05c_035,S05c_036,S05c_037,S05c_038,S05c_039,S05c_040,S05c_041,S05c_042,S05c_043,S05c_044,S05c_045,S05c_046,S05c_047,S05c_048,S05c_049,S05c_050,S05c_051,S05c_052,S05c_053,S05c_054,S05c_055,S05c_056,S05c_057,longitude,latitude
2008,3833,東海大学前,983,365,110,69,0,0,0,158,993,17728,0,0,0,0,20406,887,376,110,0,0,211,0,108,990,16927,0,0,0,0,19609,139.27125,35.37317
2008,3840,螢田,0,0,0,105,0,0,0,0,437,2094,0,0,0,0,2636,0,206,0,105,0,0,0,0,318,1724,0,0,0,0,2353,139.15154,35.28547
2008,4001,五月台,0,96,20,0,0,0,0,0,40,5268,0,0,0,0,5424,0,126,0,0,0,0,0,0,40,5218,0,0,0,0,5384,139.49407,35.6
2008,4090,唐木田,43,491,45,0,191,0,34,129,405,7969,0,0,0,26,9333,0,435,45,35,112,0,34,129,405,7789,0,0,0,0,8984,139.41218,35.61732
2008,4005,小田急多摩センター,791,181,25,0,191,0,96,41,214,4344,0,0,0,0,5883,776,210,25,0,217,93,96,41,214,4628,0,0,0,0,6300,139.42533,35.62527
2008,4002,栗平,40,200,66,0,96,0,0,66,162,10277,0,0,0,0,10907,40,240,66,0,120,22,0,66,66,10076,0,0,0,0,10696,139.48185,35.60545
2008,4091,はるひ野,0,121,34,0,40,0,0,33,231,3226,0,0,0,0,3685,0,110,34,0,0,0,0,33,231,3073,0,0,0,0,3481,139.46423,35.6191
2008,4004,小田急永山,1732,498,52,0,832,46,0,59,1185,5693,0,0,31,0,10128,1985,318,116,0,973,118,0,59,1093,5084,0,0,31,0,9777,139.44916,35.62959
2008,6509,上総鶴舞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,140.16477,35.3816
2008,6512,里見,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.14546,35.33694
2008,6510,上総久保,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.15415,35.3672
2008,6502,海士有木,0,50,0,0,25,0,0,94,43,25,0,0,0,0,237,0,0,0,0,25,0,0,94,91,89,0,0,0,0,299,140.12466,35.48152
2008,6504,上総山田,0,25,42,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.12606,35.45377
2008,6516,養老渓谷,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,140.15975,35.2662
2008,6506,馬立,0,25,0,0,0,0,0,0,85,340,0,0,0,0,450,0,25,0,0,0,0,0,0,85,273,0,0,0,0,383,140.1149,35.42348
2008,6514,月崎,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.13927,35.30189
2008,6501,上総村上,0,0,0,0,48,0,0,0,105,82,0,0,0,0,235,0,0,0,0,0,0,0,0,95,161,0,0,0,0,256,140.10066,35.49577
2008,6507,上総牛久,150,28,28,0,0,0,0,0,0,127,0,0,0,0,333,110,35,28,0,0,0,0,0,0,282,0,0,0,0,455,140.14266,35.40011
2008,6515,上総大久保,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,140.14551,35.28338
2008,6513,飯給,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.14257,35.32018
2008,6503,上総三又,0,0,37,0,0,0,0,0,0,43,0,0,0,0,80,0,0,37,0,0,0,0,0,0,43,0,0,0,0,80,140.12684,35.46558
